rally,ball_round,time,frame_num,roundscore_a,roundscore_b,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,__match_name,__set_file,rally_winner,smash_success,landing_x_m,player_location_x_m,landing_y_m,player_location_y_m,distance_to_birdie_m,depth_m,width_m,to_center_m,to_back_m,depth_x_width,match_mode,in_court,in_court_flag
20,19.0,00:11:08,16708.0,15,5,B,3,殺球,,,1.0,4.0,965.0,631.0,2.0,1.0,871.0,459.0,掛網,對手掛網,A,,4.0,955.0,625.0,8.0,678.0,376.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set1.csv,A,0,4.61816037735849,5.222405660377358,6.394063926940639,11.472602739726028,5.114359083503834,6.394063926940639,4.61816037735849,1.56816037735849,7.005936073059361,10.02691770052554,singles,True,1
22,14.0,00:12:16,18410.0,15,7,A,3,殺球,,,1.0,4.0,811.0,345.0,2.0,2.0,886.0,457.0,掛網,對手掛網,B,,4.0,805.0,337.0,8.0,705.0,552.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set1.csv,B,0,4.726061320754717,4.143396226415094,6.332876712328767,2.6616438356164385,3.717182998887098,6.332876712328767,4.726061320754717,1.6760613207547168,7.067123287671233,10.614289706642543,singles,True,1
23,14.0,00:12:53,19340.0,16,7,A,3,殺球,,,1.0,9.0,783.0,346.0,2.0,5.0,389.0,546.0,對手落地致勝,落地致勝,A,,9.0,768.0,346.0,8.0,676.0,548.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set1.csv,A,1,1.150943396226415,3.8772405660377354,9.055707762557077,2.936986301369863,6.698615422437252,9.055707762557077,1.150943396226415,1.8990566037735848,4.344292237442923,17.197301628327732,singles,True,1
26,13.0,00:14:44,22121.0,17,9,B,3,殺球,,,1.0,8.0,503.0,608.0,2.0,1.0,456.0,459.0,掛網,對手掛網,A,,8.0,541.0,588.0,9.0,660.0,343.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set1.csv,A,0,1.6329009433962263,2.244339622641509,6.394063926940639,10.340639269406394,3.9936592483881124,6.394063926940639,1.6329009433962263,1.4170990566037736,7.005936073059361,9.0610219587318,singles,True,1
27,4.0,00:15:09,22730.0,17,10,B,3,點扣,,,1.0,8.0,435.0,618.0,2.0,6.0,890.0,369.0,對手落地致勝,落地致勝,B,,5.0,431.0,606.0,8.0,586.0,362.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set1.csv,B,1,4.754834905660377,1.4530660377358489,3.640639269406393,10.891324200913242,7.967064053537922,3.640639269406393,4.754834905660377,1.7048349056603769,9.759360730593608,6.206688905401911,singles,True,1
2,8.0,00:20:07,30188.0,1,1,A,3,殺球,,,1.0,8.0,797.0,540.0,2.0,5.0,485.0,384.0,對手落地致勝,落地致勝,A,,8.0,802.0,544.0,8.0,635.0,362.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,1.841509433962264,4.121816037735849,4.099543378995434,8.994520547945205,5.4000555267286785,4.099543378995434,1.841509433962264,1.2084905660377359,9.300456621004567,4.954259498578444,singles,True,1
7,13.0,00:21:59,32982.0,3,4,B,3,殺球,,,1.0,5.0,481.0,386.0,2.0,9.0,715.0,638.0,對手落地致勝,落地致勝,B,,8.0,593.0,389.0,8.0,617.0,536.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,B,1,3.4959905660377353,2.618396226415094,11.870319634703197,4.252511415525114,7.668192348207944,11.870319634703197,3.4959905660377353,0.44599056603773546,1.5296803652968034,5.294050572930124,singles,True,1
8,8.0,00:22:31,33782.0,4,4,A,3,殺球,,,1.0,4.0,867.0,641.0,2.0,6.0,821.0,357.0,對手落地致勝,落地致勝,A,,8.0,819.0,608.0,8.0,623.0,358.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,4.258490566037735,4.244103773584905,3.27351598173516,10.952511415525114,7.6790089107881645,3.27351598173516,4.258490566037735,1.2084905660377352,10.12648401826484,3.956013181700696,singles,True,1
10,17.0,00:23:44,35611.0,6,4,A,3,殺球,,,1.0,9.0,502.0,633.0,2.0,15.0,390.0,376.0,對手落地致勝,落地致勝,A,,8.0,509.0,609.0,8.0,592.0,371.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,1.15813679245283,2.0141509433962264,3.8547945205479452,10.983105022831051,7.179524416253138,3.8547945205479452,1.15813679245283,1.8918632075471697,9.545205479452054,7.29274392607909,singles,True,1
11,8.0,00:24:14,36352.0,7,4,B,3,殺球,1.0,,1.0,6.0,862.0,352.0,2.0,11.0,1077.0,617.0,出界,對手出界,A,,6.0,813.0,352.0,8.0,748.0,565.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,0,6.1,4.200943396226415,11.22785388127854,3.1205479452054794,8.326753600619005,11.22785388127854,6.1,3.05,2.172146118721461,34.24495433789954,singles,False,0
14,9.0,00:25:48,38705.0,10,4,A,3,殺球,,,1.0,8.0,840.0,567.0,2.0,5.0,470.0,362.0,對手落地致勝,落地致勝,A,,8.0,807.0,577.0,8.0,777.0,380.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,1.7336084905660376,4.157783018867924,3.42648401826484,10.004109589041096,7.010119848689988,3.42648401826484,1.7336084905660376,1.3163915094339622,9.97351598173516,4.510594468855001,singles,True,1
15,8.0,00:26:48,40208.0,10,5,B,3,殺球,,,1.0,8.0,768.0,352.0,2.0,5.0,345.0,585.0,對手落地致勝,落地致勝,B,,8.0,730.0,355.0,8.0,730.0,560.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,B,1,0.8344339622641509,3.603891509433962,10.248858447488585,3.212328767123288,7.561920724805145,10.248858447488585,0.8344339622641509,2.215566037735849,3.1511415525114153,22.70702270181787,singles,True,1
16,2.0,00:27:05,40636.0,11,5,A,3,殺球,,,1.0,,,,2.0,6.0,853.0,372.0,對手落地致勝,落地致勝,A,,8.0,441.0,615.0,8.0,561.0,365.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,4.488679245283018,1.525,3.732420091324201,11.166666666666666,8.003212905571893,3.732420091324201,4.488679245283018,1.4386792452830184,9.6675799086758,5.369755320065476,singles,True,1
17,9.0,00:28:32,42801.0,12,5,A,3,點扣,,,1.0,8.0,686.0,554.0,2.0,9.0,776.0,345.0,對手落地致勝,落地致勝,A,,8.0,594.0,541.0,1.0,462.0,417.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,3.9347877358490564,2.625589622641509,2.906392694063927,8.902739726027397,6.137603557363682,2.906392694063927,3.9347877358490564,0.8847877358490566,10.493607305936074,2.5715406112690617,singles,True,1
23,3.0,00:30:40,46013.0,15,8,B,3,殺球,1.0,,1.0,4.0,797.0,349.0,2.0,5.0,327.0,578.0,對手落地致勝,落地致勝,B,,8.0,737.0,358.0,8.0,739.0,573.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,B,1,0.7049528301886792,3.6542452830188674,10.034703196347031,3.304109589041096,7.348415902698257,10.034703196347031,0.7049528301886792,2.3450471698113207,3.365296803652969,23.53185233049022,singles,True,1
26,2.0,00:31:59,47998.0,17,9,A,3,殺球,,,1.0,,,,2.0,5.0,405.0,363.0,對手落地致勝,落地致勝,A,,8.0,493.0,587.0,8.0,594.0,361.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,1,1.2660377358490564,1.8990566037735848,3.4570776255707765,10.310045662100457,6.882142384232247,3.4570776255707765,1.2660377358490564,1.7839622641509434,9.942922374429223,6.16729602825881,singles,True,1
29,5.0,00:33:32,50318.0,18,11,B,3,殺球,1.0,,1.0,8.0,751.0,351.0,2.0,7.0,540.0,462.0,對手落地致勝,落地致勝,B,,8.0,694.0,358.0,8.0,603.0,582.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,B,1,2.2371462264150943,3.3449292452830184,6.485844748858447,3.304109589041096,3.3690683940980004,6.485844748858447,2.2371462264150943,0.8128537735849055,6.914155251141553,5.272043378995432,singles,True,1
30,7.0,00:33:55,50894.0,18,12,B,3,殺球,,,1.0,9.0,703.0,349.0,2.0,5.0,320.0,594.0,對手落地致勝,落地致勝,B,,8.0,679.0,352.0,8.0,670.0,569.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,B,1,0.6545990566037735,3.237028301886792,10.524200913242009,3.1205479452054794,7.841110768125211,10.524200913242009,0.6545990566037735,2.3954009433962264,2.8757990867579917,25.209680796071336,singles,True,1
33,9.0,00:36:23,54592.0,20,13,B,3,殺球,,,1.0,3.0,500.0,343.0,2.0,15.0,245.0,591.0,出界,對手出界,A,,3.0,505.0,348.0,8.0,650.0,568.0,0,CHOU_Tien_Chen_Jonatan_CHRISTIE_Sudirman_Cup_2019_Quarter-finals,set2.csv,A,0,0.1150943396226415,1.9853773584905658,10.4324200913242,2.998173515981735,7.6658972543112585,10.4324200913242,0.1150943396226415,2.9349056603773582,2.9675799086758,30.61816877746187,singles,False,0
2,6.0,00:03:19,4998.0,0,2,A,3,點扣,,,1.0,4.0,892.0,651.0,2.0,15.0,334.0,382.0,出界,對手出界,B,,9.0,845.0,641.0,8.0,676.0,368.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,0,0.7553066037735848,4.431132075471698,4.038356164383561,11.962100456621005,8.734839237624819,4.038356164383561,0.7553066037735848,2.294693396226415,9.361643835616439,9.266789222021192,singles,True,1
3,20.0,00:03:52,5819.0,0,3,B,3,點扣,,,1.0,9.0,742.0,343.0,2.0,6.0,958.0,562.0,對手落地致勝,落地致勝,B,,9.0,750.0,347.0,8.0,685.0,574.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,1,5.243985849056603,3.7477594339622637,9.545205479452054,2.9675799086757992,6.7456542777224895,9.545205479452054,5.243985849056603,2.1939858490566033,3.854794520547946,20.942045748255357,singles,True,1
7,8.0,00:05:41,8549.0,2,5,B,3,點扣,1.0,,1.0,9.0,788.0,349.0,2.0,7.0,545.0,457.0,掛網,對手掛網,A,,8.0,745.0,360.0,8.0,703.0,556.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,A,0,2.2731132075471696,3.7117924528301884,6.332876712328767,3.365296803652968,3.297927907820967,6.332876712328767,2.2731132075471696,0.7768867924528302,7.067123287671233,4.919928276040321,singles,True,1
8,6.0,00:06:01,9048.0,3,5,B,3,殺球,,,1.0,3.0,446.0,346.0,2.0,14.0,229.0,651.0,出界,對手出界,A,,9.0,503.0,348.0,8.0,655.0,573.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,A,0,0.0,1.9709905660377356,12.268036529680366,2.998173515981735,9.477086266577276,12.268036529680366,0.0,3.05,1.1319634703196346,37.41751141552511,singles,False,0
20,5.0,00:13:35,20395.0,9,11,A,3,殺球,,,1.0,6.0,868.0,597.0,2.0,12.0,902.0,344.0,出界,對手出界,B,,8.0,844.0,596.0,8.0,596.0,357.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,0,4.841155660377358,4.423938679245283,2.875799086757991,10.585388127853882,7.720869976364764,2.875799086757991,4.841155660377358,1.791155660377358,10.524200913242009,5.151003812354612,singles,True,1
29,16.0,00:19:31,29284.0,16,13,B,3,殺球,1.0,,1.0,8.0,687.0,365.0,2.0,5.0,332.0,582.0,對手落地致勝,落地致勝,B,,8.0,640.0,375.0,8.0,710.0,591.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,1,0.7409198113207547,2.9564858490566035,10.157077625570777,3.8242009132420094,6.7092518451109395,10.157077625570777,0.7409198113207547,2.3090801886792454,3.2429223744292237,23.45350672008271,singles,True,1
30,3.0,00:20:15,30386.0,16,14,B,3,殺球,1.0,,1.0,8.0,779.0,355.0,2.0,6.0,969.0,596.0,對手落地致勝,落地致勝,B,,8.0,748.0,361.0,8.0,727.0,581.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,1,5.323113207547169,3.7333726415094337,10.585388127853882,3.3958904109589043,7.363161854023317,10.585388127853882,5.323113207547169,2.273113207547169,2.814611872146118,24.061785560437663,singles,True,1
31,8.0,00:20:40,31005.0,16,15,A,3,殺球,,,1.0,8.0,838.0,625.0,2.0,15.0,373.0,372.0,出界,對手出界,B,,8.0,766.0,624.0,8.0,649.0,380.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,B,0,1.0358490566037735,3.8628537735849053,3.732420091324201,11.442009132420091,8.211560074213635,3.732420091324201,1.0358490566037735,2.0141509433962264,9.6675799086758,7.5176574480916685,singles,True,1
33,17.0,00:21:42,32554.0,18,15,A,3,殺球,,,1.0,9.0,786.0,638.0,2.0,5.0,461.0,372.0,對手落地致勝,落地致勝,A,,9.0,807.0,636.0,8.0,605.0,368.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set1.csv,A,1,1.6688679245283018,4.157783018867924,3.732420091324201,11.809132420091323,8.451507580810093,3.732420091324201,1.6688679245283018,1.381132075471698,9.6675799086758,5.154965107262858,singles,True,1
5,6.0,00:27:15,40884.0,4,1,B,3,殺球,,,1.0,8.0,710.0,561.0,2.0,6.0,847.0,369.0,對手落地致勝,落地致勝,B,,8.0,652.0,570.0,9.0,517.0,338.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,B,1,4.445518867924528,3.0428066037735846,3.640639269406393,9.789954337899543,6.307271795919086,3.640639269406393,4.445518867924528,1.3955188679245278,9.759360730593608,5.080580791763589,singles,True,1
9,12.0,00:28:57,43436.0,6,3,B,3,殺球,,,1.0,8.0,793.0,624.0,2.0,15.0,371.0,367.0,出界,對手出界,A,,8.0,804.0,625.0,8.0,656.0,366.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,0,1.0214622641509432,4.136202830188679,3.5794520547945208,11.472602739726028,8.48548387122124,3.5794520547945208,1.0214622641509432,2.0285377358490564,9.82054794520548,7.261053566813129,singles,True,1
10,10.0,00:29:24,44119.0,6,4,B,3,殺球,,,1.0,8.0,601.0,617.0,2.0,6.0,877.0,356.0,對手落地致勝,落地致勝,B,,8.0,620.0,604.0,8.0,557.0,381.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,B,1,4.66132075471698,2.8126179245283014,3.2429223744292237,10.83013698630137,7.809195075099216,3.2429223744292237,4.66132075471698,1.6113207547169806,10.157077625570777,5.225388127853879,singles,True,1
17,4.0,00:33:44,50614.0,9,8,B,3,點扣,1.0,,1.0,5.0,431.0,603.0,2.0,6.0,896.0,383.0,對手落地致勝,落地致勝,B,,8.0,469.0,605.0,8.0,626.0,362.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,B,1,4.797995283018867,1.7264150943396224,4.068949771689498,10.860730593607306,7.454052024802172,4.068949771689498,4.797995283018867,1.7479952830188674,9.331050228310502,7.11250500775394,singles,True,1
20,9.0,00:36:19,54490.0,12,8,A,3,殺球,,,1.0,3.0,499.0,345.0,2.0,6.0,991.0,594.0,對手落地致勝,落地致勝,A,,9.0,543.0,344.0,8.0,628.0,583.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,1,5.481367924528302,2.2587264150943396,10.524200913242009,2.875799086757991,8.299606544752038,10.524200913242009,5.481367924528302,2.4313679245283017,2.8757990867579917,25.58820453174808,singles,True,1
22,3.0,00:36:59,55497.0,14,8,A,3,殺球,,,1.0,5.0,456.0,363.0,2.0,6.0,869.0,588.0,對手落地致勝,落地致勝,A,,8.0,532.0,365.0,8.0,564.0,536.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,1,4.60377358490566,2.1795990566037733,10.340639269406394,3.5182648401826486,7.240263461794307,10.340639269406394,4.60377358490566,1.5537735849056604,3.059360730593607,16.067012147841822,singles,True,1
27,3.0,00:38:41,58044.0,17,10,A,3,點扣,1.0,,1.0,9.0,791.0,347.0,2.0,5.0,313.0,590.0,對手落地致勝,落地致勝,A,,8.0,699.0,354.0,8.0,725.0,544.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,1,0.6042452830188678,3.380896226415094,10.401826484018265,3.1817351598173516,7.735600118366024,10.401826484018265,0.6042452830188678,2.4457547169811322,2.998173515981735,25.440316188506937,singles,True,1
30,9.0,00:40:25,60630.0,17,13,B,3,殺球,,,1.0,8.0,515.0,625.0,2.0,5.0,410.0,373.0,對手落地致勝,落地致勝,B,,8.0,526.0,625.0,8.0,592.0,376.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,B,1,1.302004716981132,2.1364386792452827,3.7630136986301372,11.472602739726028,7.7546143179377856,3.7630136986301372,1.302004716981132,1.7479952830188679,9.636986301369863,6.577730195140863,singles,True,1
32,8.0,00:41:37,62445.0,19,13,B,3,殺球,,,1.0,4.0,912.0,643.0,2.0,11.0,928.0,369.0,出界,對手出界,A,,6.0,866.0,623.0,8.0,655.0,362.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,0,5.02818396226415,4.5821933962264145,3.640639269406393,11.411415525114155,7.783564170819575,3.640639269406393,5.02818396226415,1.9781839622641506,9.759360730593608,7.201854215128801,singles,True,1
36,14.0,00:43:36,65418.0,21,15,A,3,殺球,1.0,,1.0,4.0,796.0,341.0,2.0,5.0,300.0,562.0,對手落地致勝,落地致勝,A,,9.0,778.0,343.0,8.0,771.0,580.0,0,CHOU_Tien_Chen_NG_Ka_Long_Angus_Sudirman_Cup_2019_Group_Stage,set2.csv,A,1,0.5107311320754716,3.9491745283018864,9.545205479452054,2.845205479452055,7.530796305109642,9.545205479452054,0.5107311320754716,2.539268867924528,3.854794520547946,24.237843111915222,singles,True,1
4,2.0,00:08:05,14559.0,3,1,B,3,殺球,1.0,,1.0,9.0,708.0,639.0,2.0,11.0,855.0,347.0,出界,對手出界,A,,9.0,717.0,645.0,8.0,653.0,354.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,A,0,4.503066037735849,3.5103773584905658,2.9675799086757992,12.084474885844749,9.170779947127189,2.9675799086757992,4.503066037735849,1.4530660377358489,10.4324200913242,4.312089579564056,singles,True,1
9,2.0,00:09:36,17289.0,7,2,B,3,殺球,1.0,,1.0,,,,2.0,15.0,403.0,373.0,出界,對手出界,A,,3.0,836.0,638.0,8.0,624.0,362.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,A,0,1.2516509433962262,4.366391509433962,3.7630136986301372,11.870319634703197,8.685045672580344,3.7630136986301372,1.2516509433962262,1.7983490566037736,9.636986301369863,6.7672121349185845,singles,True,1
10,7.0,00:09:57,17920.0,7,3,A,3,點扣,,,1.0,3.0,458.0,312.0,2.0,7.0,680.0,430.0,掛網,對手掛網,B,,3.0,508.0,319.0,8.0,561.0,529.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,B,0,3.2442216981132073,2.006957547169811,5.506849315068493,2.110958904109589,3.614262616696844,5.506849315068493,3.2442216981132073,0.19422169811320744,7.893150684931507,1.069549625226156,singles,True,1
11,3.0,00:10:22,18662.0,8,3,B,3,殺球,,1.0,1.0,5.0,829.0,569.0,2.0,1.0,808.0,445.0,掛網,對手掛網,A,,8.0,709.0,558.0,8.0,714.0,373.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,A,0,4.16497641509434,3.4528301886792447,5.965753424657534,9.42283105022831,3.5296654171492428,5.965753424657534,4.16497641509434,1.1149764150943398,7.434246575342466,6.651674366761438,singles,True,1
16,3.0,00:11:47,21227.0,10,6,B,3,殺球,,,1.0,8.0,479.0,618.0,2.0,6.0,841.0,343.0,對手落地致勝,落地致勝,B,,8.0,531.0,598.0,8.0,626.0,339.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,B,1,4.402358490566037,2.172405660377358,2.845205479452055,10.646575342465754,8.113819160198537,2.845205479452055,4.402358490566037,1.3523584905660373,10.554794520547945,3.8477377875419996,singles,True,1
18,4.0,00:12:16,22102.0,10,8,A,3,殺球,1.0,,1.0,9.0,746.0,315.0,2.0,15.0,934.0,588.0,出界,對手出界,B,,9.0,727.0,318.0,8.0,645.0,530.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,B,0,5.071344339622641,3.582311320754717,10.340639269406394,2.080365296803653,8.393410834323385,10.340639269406394,5.071344339622641,2.021344339622641,3.059360730593607,20.90199265529422,singles,True,1
19,6.0,00:12:31,22546.0,11,8,A,3,點扣,,,1.0,8.0,546.0,335.0,2.0,6.0,399.0,576.0,對手落地致勝,落地致勝,A,,8.0,570.0,351.0,8.0,578.0,591.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,A,1,1.222877358490566,2.452948113207547,9.97351598173516,3.0899543378995435,6.992602874902514,9.97351598173516,1.222877358490566,1.827122641509434,3.4264840182648406,18.2228368656845,singles,True,1
29,12.0,00:18:04,32546.0,15,14,B,3,殺球,,,1.0,8.0,589.0,605.0,2.0,6.0,838.0,338.0,對手落地致勝,落地致勝,B,,8.0,634.0,581.0,8.0,670.0,362.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,B,1,4.380778301886792,2.913325471698113,2.6922374429223743,10.12648401826484,7.577693577324167,2.6922374429223743,4.380778301886792,1.3307783018867925,10.707762557077626,3.5827711725682776,singles,True,1
36,2.0,00:21:18,38366.0,20,16,B,3,殺球,1.0,,1.0,,,,2.0,1.0,434.0,407.0,對手落地致勝,落地致勝,B,,9.0,794.0,624.0,8.0,622.0,365.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,B,1,1.4746462264150941,4.064268867924528,4.803196347031964,11.442009132420091,7.1260073410607125,4.803196347031964,1.4746462264150941,1.5753537735849057,8.596803652968037,7.566733490566039,singles,True,1
37,9.0,00:21:43,39110.0,21,16,B,3,殺球,,,1.0,8.0,528.0,603.0,2.0,7.0,690.0,451.0,掛網,對手掛網,A,,8.0,538.0,595.0,8.0,612.0,350.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set1.csv,A,0,3.3161556603773583,2.222759433962264,6.14931506849315,10.554794520547945,4.539136978591391,6.14931506849315,3.3161556603773583,0.2661556603773585,7.25068493150685,1.636675012923236,singles,True,1
5,8.0,00:25:50,46509.0,4,1,B,3,點扣,,,1.0,9.0,740.0,315.0,2.0,7.0,577.0,442.0,掛網,對手掛網,A,,9.0,721.0,318.0,8.0,646.0,555.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set2.csv,A,0,2.5033018867924524,3.5391509433962263,5.873972602739726,2.080365296803653,3.9324851760328965,5.873972602739726,2.5033018867924524,0.5466981132075475,7.5260273972602745,3.2112897389506347,singles,True,1
11,5.0,00:29:24,52940.0,6,5,B,3,殺球,,,1.0,6.0,827.0,343.0,2.0,5.0,908.0,585.0,對手落地致勝,落地致勝,B,,6.0,788.0,333.0,8.0,666.0,576.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set2.csv,B,1,4.884316037735848,4.0211084905660375,10.248858447488585,2.539269406392694,7.7577632376914405,10.248858447488585,4.884316037735848,1.8343160377358485,3.1511415525114153,18.799645418712842,singles,True,1
13,5.0,00:30:06,54187.0,6,7,B,3,殺球,1.0,,1.0,5.0,475.0,339.0,2.0,6.0,476.0,567.0,對手落地致勝,落地致勝,B,,5.0,485.0,353.0,8.0,556.0,575.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set2.csv,B,1,1.7767688679245282,1.841509433962264,9.698173515981736,3.1511415525114157,6.5473520503783,9.698173515981736,1.7767688679245282,1.2732311320754717,3.701826484018264,12.348016444817784,singles,True,1
15,2.0,00:31:02,55886.0,8,7,B,3,殺球,,,1.0,4.0,800.0,318.0,2.0,7.0,602.0,441.0,掛網,對手掛網,A,,9.0,752.0,313.0,8.0,674.0,551.0,0,Carolina_Marin_An_Se_Young_HSBC_BWF_WORLD_TOUR_FINALS_2020_QuarterFinals,set2.csv,A,0,2.6831367924528298,3.7621462264150938,5.84337899543379,1.9273972602739726,4.0619175654713695,5.84337899543379,2.6831367924528298,0.36686320754717006,7.55662100456621,2.1437207611786007,singles,True,1
